46.62,-69.53,k40b
46.87,-68.01,kcar
46.68,-68.05,kpqi
46.47,-84.37,anj
46.25,-84.47,kciu
45.57,-84.80,kpln
45.63,-89.47,rhi
46.53,-87.55,kmqt
46.35,-87.40,saw
45.82,-88.12,imt
47.17,-88.50,kcmx
46.53,-90.13,kiwd
46.83,-92.18,kdlh
47.38,-92.83,khib
47.82,-91.83,kelo
48.57,-93.38,kinl
48.73,-94.62,kbde
46.90,-96.80,kfar
46.93,-98.68,kjms
47.50,-94.93,kbji
48.93,-95.33,krad
47.95,-97.18,kgfk
48.10,-98.87,kp11
46.77,-100.75,kbis
46.80,-102.80,kdik
48.18,-103.63,kisn
48.27,-101.28,kmot
48.22,-106.62,kggw
47.33,-106.93,jdn
47.70,-104.20,ksdy
46.60,-112.00,khln
46.92,-114.08,kmso
47.48,-111.37,kgtf
48.55,-109.77,khvr
48.30,-114.27,kfca
48.60,-112.37,kctb
46.57,-120.53,kykm
47.28,-121.33,smp
47.40,-120.02,eat
47.40,-120.20,keat
47.30,-119.52,keph
47.20,-119.32,kmwh
46.38,-117.02,klws
47.77,-116.82,kcoe
46.27,-119.12,kpsc
46.10,-118.28,kalw
47.63,-117.53,kgeg
46.75,-117.12,kpuw
47.70,-117.60,kotx
47.68,-117.32,ksff
48.55,-117.88,cqv
48.12,-123.50,kclm
48.42,-119.53,4om
46.15,-123.88,kast
46.97,-122.90,kolm
46.97,-123.93,khqm
47.45,-122.30,ksea
47.50,-122.22,krnt
47.53,-122.30,kbfi
47.90,-122.28,kpae
47.27,-122.58,ktiw
27.65,-81.33,agr
47.95,-124.55,uil
48.80,-122.53,kbli
40.17,-112.93,dpg
46.43,-105.87,kmls
44.67,-95.45,p#3
43.22,-90.53,p#4
44.05,-75.73,gtb
43.90,-70.25,gyx
42.93,-71.43,kmht
41.90,-106.19,p#5
40.09,-100.65,p#6
42.91,-101.69,p#7
40.10,-97.34,p#8
42.21,-97.79,p#9
41.90,-93.70,p#a
41.61,-90.57,dvn
40.81,-87.05,p#b
38.83,-85.42,kmdn
40.65,-73.78,kjfk
42.47,-71.28,kbed
42.72,-71.12,klwm
42.20,-72.53,kcef
42.15,-72.72,kbaf
41.67,-69.97,kchh
42.85,-73.93,ksch
37.77,-102.18,p#c
39.26,-103.70,lic
40.18,-104.72,p#d
37.65,-99.09,p#e
37.38,-95.63,p#f
38.31,-97.30,p#g
37.52,-92.70,p#h
39.58,-94.19,p#i
39.66,-90.48,p#j
40.15,-89.33,ilx
35.68,-117.68,nid
32.41,-106.35,p#l
36.84,-107.91,p#m
36.07,-99.22,p#n
36.69,-97.48,p#o
35.68,-95.86,p#p
34.98,-97.52,p#q
36.88,-89.97,p#r
36.97,-86.42,kbwg
36.27,-76.18,kecg
32.83,-115.58,kipl
33.63,-116.17,ktrm
33.62,-114.72,kblh
35.08,-103.61,p#s
33.08,-106.12,hmn
32.90,-106.40,e28
33.02,-100.98,p#t
31.78,-95.71,p#u
34.11,-94.29,p#v
31.90,-92.78,p#w
30.40,-89.07,kgpt
34.09,-88.86,p#x
31.90,-81.63,u#9
30.89,-83.01,vad
33.68,-78.93,kmyr
33.82,-78.72,kcre
28.47,-80.55,xmr
32.55,-116.97,mmtj
32.63,-117.00,mmml
31.63,-106.43,mmcs
28.88,-118.30,ils
29.07,-110.97,mmho
28.70,-105.97,mmcu
27.32,-112.30,mmcn
27.97,-110.93,mmgm
27.95,-110.80,emp
27.43,-99.57,mmnl
26.02,-98.23,mmrx
25.53,-103.45,mmtc
25.87,-100.20,mty
25.78,-100.10,mmmy
25.77,-97.53,mmma
24.17,-110.42,lap
24.07,-110.37,mmlp
23.15,-109.70,mmsd
24.82,-107.40,mmcl
24.13,-104.53,mmdo
23.20,-106.42,mzt
23.17,-106.27,mmmz
23.73,-99.13,cvm
23.72,-98.97,mmcv
22.90,-102.68,mmzc
22.15,-100.98,mmsp
22.28,-97.87,mmtm
21.88,-102.30,mmas
21.03,-86.87,mmun
20.68,-105.25,mmpr
20.52,-103.32,mmgl
20.98,-89.65,mmmd
20.53,-86.93,mmcz
19.15,-104.57,mmzo
19.85,-101.03,mmmm
19.35,-99.57,mmto
19.43,-99.10,mmmx
19.15,-96.18,mmvr
18.10,-94.58,mmmt
18.65,-91.80,mmce
17.60,-101.47,mmzh
16.77,-99.75,mmaa
15.78,-96.27,mmbt
14.78,-92.38,mmtp
32.37,-64.68,txkf
26.70,-78.97,mygw
26.55,-78.69,mygf
25.73,-79.30,mybs
25.05,-77.47,mynn
23.50,-75.76,myeg
21.83,-82.78,mung
22.98,-82.40,muha
23.13,-81.28,muvr
21.42,-77.85,mucm
20.33,-77.12,mumz
20.40,-76.62,muby
19.96,-75.85,mucu
20.08,-75.15,mugt
20.35,-74.50,muba
20.65,-74.92,mumo
21.62,-81.55,mucl
21.78,-78.78,muca
20.95,-76.94,muvt
19.90,-75.12,mugm
19.28,-81.35,mwcr
18.50,-77.92,mkjs
17.93,-76.78,mkjp
19.75,-72.18,mtch
18.57,-72.30,mtpp
19.75,-70.55,mdpp
19.46,-70.69,mdst
18.57,-68.37,mdpc
18.43,-69.67,mdsd
18.47,-69.88,dsd
18.50,-67.12,tjbq
18.27,-67.15,tjmz
18.02,-66.57,tjps
18.43,-66.00,tjsj
18.33,-64.97,tist
17.70,-64.80,tisx
18.45,-64.53,tupj
17.53,-88.30,mzbz
16.92,-89.88,mgfl
15.32,-91.47,mght
15.72,-88.60,mgpb
14.58,-90.52,mggt
13.92,-90.82,mgsj
13.57,-89.83,msac
13.70,-89.12,msss
13.43,-89.05,mslp
13.28,-87.67,mham
16.46,-85.92,mhnj
16.32,-86.53,mhro
15.73,-86.87,mhlc
15.72,-87.48,mhte
15.17,-87.12,mhyr
15.45,-87.93,mhlm
15.22,-83.80,mhpl
14.90,-85.93,mhca
14.78,-88.78,mhsr
14.33,-88.17,mhle
14.05,-87.22,mhtg
13.30,-87.18,mhch
14.05,-83.37,mnpc
12.15,-86.17,mnmg
9.97,-84.78,mrch
10.00,-84.22,mroc
9.95,-84.15,mrpv
10.00,-83.05,mrlm
10.60,-85.55,mrlb
9.43,-82.52,mpch
9.05,-79.37,mpto
8.39,-82.42,mpda
9.35,-82.25,mpbo
8.08,-80.94,mpsa
8.97,-79.51,mpmg
18.20,-63.05,tqpf
16.75,-62.17,trpm
17.29,-62.68,tkpk
17.20,-62.58,tkpn
17.12,-61.78,tapa
18.04,-63.12,tncm
17.48,-62.98,tnce
17.90,-62.85,tffj
16.27,-61.52,tffr
15.53,-61.30,tdpd
15.53,-61.40,tdcf
15.30,-61.40,tdpr
12.50,-70.01,tnca
12.20,-68.97,tncc
12.15,-68.28,tncb
12.58,-81.72,sksp
11.13,-74.23,sksm
10.45,-75.52,skcg
10.90,-74.77,skbq
7.10,-73.20,skbg
6.22,-75.60,skmd
6.18,-75.43,skrg
4.82,-75.80,skpe
4.70,-74.13,skbo
10.57,-71.73,svmc
10.60,-66.98,svmi
21.98,-159.35,phli
21.32,-158.07,phna
21.35,-157.93,phnl
21.15,-157.10,phmk
20.90,-156.43,phog
19.72,-155.07,phto
31.42,-87.05,kgzh
33.49,-77.59,fps7
19.73,-156.05,phko
59.23,-135.43,pahn
61.13,-146.25,pavd
20.78,-156.95,phny
21.02,-156.63,phjh
17.85,-66.52,pse
18.17,-67.15,maz
35.25,-93.09,rue
